"HolderAddress","Quantity","PendingBalanceUpdate"
"0x2b6d6d148e184babbcb84158c3e2a3eda93667aa","3","No"
"0x86b8a239ccfcd9a0fed482297ae7751bfdc09f9b","3","No"
"0x4ea02c84568cee1c018e78552266cd58f12be372","3","No"
"0x34930b656a4a71cff1a632df3f01f25dfd558118","3","No"
"0xb73e957d0602dcf068d94666287ba3e55d064ef4","3","No"
"0xc7074691ba4ffec365416713482bcae20b51582c","3","No"
"0x4cbb6d8c9b64cad4e2887bcd65b10ae961d56886","3","No"
"0xc3408156dba54228d3b635ffd7d139b57c9453cb","3","No"
"0xae8d70517d692fbab56d7722239926b619c04629","3","No"
"0x245c817bb7c5648cdaddc96cee166173094391f6","3","No"
"0x6e38954b5a3044515553b6fb54e3d35f5d1aab74","3","No"
"0xfe0dde2de902444006118ac2144586945b5ea5c4","3","No"
"0xe323e03e5c8d9ab07253fd9d809a43c004b9b258","3","No"
"0x05c93d67776173d8ba904c94f291de0b38f9323b","3","No"
"0x506a6eb17eaf17d80159cbd7353f6f0b52f9ea55","3","No"
"0x2a78ca8394a27d95bcb903692c262ec26d2310ac","3","No"
"0xa1428aa6613f7dfe462d3bfd945b687fa97eca40","3","No"
"0x80e8c9058b9a5a2fe1d90c18aa9a4b73ccde3660","3","No"
"0xb65218e87ea0fcc0da58facc8f8dec46a610ab51","3","No"
"0xca08ddb78f463cdded285fbf309175e21fdabfc4","3","No"
"0x85589520aced7987b4786da7bb773d2bbba0b870","3","No"
"0xaadc1ec25ebe140e48ef37c6183f1e13a5402ab8","3","No"
"0xc336caf72cd88df3071c5f0d3174dc935077e0a6","3","No"
"0x45f9856a4f281911920503bff5a97b5e15d33c88","3","No"
"0x2a7e200ff5412837b852782143e93a748f72d278","3","No"
"0x1bc3319bce9a98a67aa3fd8f00c1ad41e855503a","3","No"
"0x904fb9ae82178cdb11b52201feb8b77fa2e17a6f","3","No"
"0x43d5588b2b7ddc8e6567e62732ef09af66e9953d","3","No"
"0x1e04e2b5f6061ca38c08da517006d9dec9c74f11","3","No"
"0xe86dd30d2bdcac79e32453ae29153f342acc93f9","3","No"
"0x6df49e010bc9830408cfdd2b5f18c91e1f1d68c0","3","No"
"0x77c9f9584c41657fa4e62e30d90bfb465e363bca","3","No"
"0x4d5290b25e466c14a04c60d4e7bd9838dc3b8392","3","No"
"0xb6b9345b3d962b39fbc4b7a3578afc7784082c63","3","No"
"0xec4e5361416430ecd446920923489f235b4a1b25","3","No"
"0x82db6f9582fe965039486c32e740e7640db1341b","3","No"
"0xaf469d714e0c307234af6610be58054d5900ee28","3","No"
"0xe4a225a4d5fbe987b384449cc803cd7d184165e1","3","No"
"0x702c148cb02b4a8879f35278a2fd25428f0a4d12","3","No"
"0x543bdcb8889f9489d8280955a44ac65c13ea9433","3","No"
"0x284c46eef88b995d143d0c92cd2da43680c23387","3","No"
"0x3377e831eb944ff7bd42f0adfbb2e45885850396","3","No"
